time,headset_vel.x,headset_vel.y,headset_vel.z,headset_angularVel.x,headset_angularVel.y,headset_angularVel.z,headset_pos.x,headset_pos.y,headset_pos.z,headset_rot.x,headset_rot.y,headset_rot.z,controller_left_vel.x,controller_left_vel.y,controller_left_vel.z,controller_left_angularVel.x,controller_left_angularVel.y,controller_left_angularVel.z,controller_left_pos.x,controller_left_pos.y,controller_left_pos.z,controller_left_rot.x,controller_left_rot.y,controller_left_rot.z,controller_right_vel.x,controller_right_vel.y,controller_right_vel.z,controller_right_angularVel.x,controller_right_angularVel.y,controller_right_angularVel.z,controller_right_pos.x,controller_right_pos.y,controller_right_pos.z,controller_right_rot.x,controller_right_rot.y,controller_right_rot.z
527.732,-0.0004281034,0.003565032,-0.003956845,0.03289314,0.01546048,-0.01706927,0.1540347,-0.1556724,-0.7328035,359.3667,4.966048,0.2208401,-0.002438666,-0.004224794,0.003088543,-0.02321609,0.02234838,0.04667212,0.1635817,-0.5940459,-0.3961645,16.34328,15.81899,19.57409,0.0001954173,-0.006380198,-0.001586249,-0.04937758,-0.006186954,-0.05753423,0.2881391,-0.5994612,-0.419167,25.72867,8.630921,0.406181,
541.714,-0.0007657985,0.003618698,-0.004679827,0.02917864,0.02304886,-0.005724988,0.1540252,-0.1556202,-0.7328874,359.3543,4.938617,0.1928756,-0.00099229,-0.003248638,0.002490638,-0.01361377,0.01246008,0.03176654,0.1635867,-0.5940561,-0.3961496,16.35392,15.80466,19.56493,0.003439024,-0.01562151,-0.001658105,-0.1111337,-0.03349422,-0.05011232,0.2881543,-0.5997337,-0.4191221,25.86042,8.742594,0.4894305,
555.21,-0.001169531,0.004413658,-0.004974894,0.03581004,0.02451328,0.009414886,0.1540102,-0.1555506,-0.7329253,359.3185,4.91967,0.1520203,-0.0003618493,-0.004051843,0.002556429,-0.01809505,0.01344125,0.02427371,0.1636005,-0.5940813,-0.3961194,16.3706,15.78244,19.55483,0.005915938,-0.01522943,-0.0004978152,-0.09566154,-0.03989021,-0.05063505,0.2882053,-0.5998054,-0.4191107,25.9164,8.812429,0.5306192,
569.329,-0.001096244,0.005435654,-0.005221507,0.044638,0.02378836,0.01773566,0.1540061,-0.155458,-0.7329699,359.2587,4.909926,0.124098,-0.0007067824,-0.007007127,0.003419778,-0.04540644,0.01136576,0.03727426,0.1636187,-0.5941384,-0.3960676,16.41198,15.74979,19.5483,0.008151528,-0.01062205,0.000471378,-0.0599018,-0.05547591,-0.04945563,0.2882519,-0.5998306,-0.4191042,25.92103,8.866122,0.5416377,
583.314,-0.0006552709,0.005178292,-0.005506199,0.05294884,0.01855225,0.01541348,0.1540071,-0.1553696,-0.7330424,359.2107,4.902502,0.1117092,-0.0009918264,-0.01273534,0.006243164,-0.1000789,-0.006276502,0.09521135,0.1637093,-0.5943516,-0.3958146,16.58299,15.6655,19.50541,0.007541814,-0.002740888,0.002126627,-0.01298979,-0.04866785,-0.02887944,0.2882956,-0.5998068,-0.4190874,25.91074,8.881498,0.5299698,
597.114,-0.0004375179,0.004206874,-0.005769155,0.05073364,0.007654702,0.00720285,0.1540059,-0.1553076,-0.7331234,359.179,4.916768,0.1162518,-0.003707709,-0.01674963,0.007600049,-0.1014839,0.008145074,0.1599691,0.1637438,-0.5944686,-0.3957468,16.77903,15.48912,19.36113,0.007252504,0.007724536,0.002998364,0.0512162,-0.04831838,-0.03198604,0.2883867,-0.599701,-0.4190426,25.84922,8.933993,0.5211595,
611.2,7.600826E-05,0.003104294,-0.006562334,0.0405779,0.005107562,-0.003065641,0.1540253,-0.1552907,-0.7332293,359.1694,4.909415,0.1385036,-0.00106596,-0.01602166,0.006844855,-0.08265063,-0.02333338,0.1339939,0.1638023,-0.5945153,-0.3956578,16.84422,15.49192,19.31631,0.007064962,0.01263661,0.003057698,0.07761419,-0.05304087,-0.04906827,0.288455,-0.5995488,-0.4190152,25.75147,8.999796,0.5143085,
625.123,0.0002719772,0.00181224,-0.007051818,0.03111377,-0.001619197,-0.009103608,0.1540455,-0.1553273,-0.7333289,359.1539,4.924109,0.1482033,0.00238542,-0.01269977,0.003805595,-0.06261309,-0.04618098,0.07584222,0.1638311,-0.5945131,-0.3956727,16.85686,15.5379,19.33109,0.006096949,0.01272049,0.002358012,0.06688423,-0.03885809,-0.07596891,0.2884629,-0.5994493,-0.4190128,25.69082,9.064373,0.5540422,
638.904,0.0003897243,0.000867713,-0.00763908,0.01962466,-0.00925314,-0.007263959,0.1540636,-0.1553655,-0.73344,359.1575,4.945814,0.1430049,0.006148831,-0.007604679,0.0003844646,-0.03376311,-0.06734207,0.002260956,0.1638587,-0.5945143,-0.3956742,16.86237,15.60348,19.36255,0.001950753,0.008684321,-5.825586E-05,0.03893813,-0.002135809,-0.06790289,0.2884362,-0.5994151,-0.4190513,25.67258,9.081812,0.5900981,
652.967,0.0003755821,2.134207E-05,-0.007967638,0.01371933,-0.01674946,-0.004116712,0.1540767,-0.1553909,-0.7335604,359.1548,4.970522,0.1394377,0.004854728,0.00137189,-0.001003856,0.05055879,-0.03182519,0.006471579,0.163893,-0.5944692,-0.3957106,16.82453,15.61869,19.33362,-0.005739885,0.001681546,-0.00278791,-0.006786174,0.05202289,-0.0144202,0.2883917,-0.5994041,-0.4190809,25.68712,9.046903,0.6130072,
