time,headset_vel.x,headset_vel.y,headset_vel.z,headset_angularVel.x,headset_angularVel.y,headset_angularVel.z,headset_pos.x,headset_pos.y,headset_pos.z,headset_rot.x,headset_rot.y,headset_rot.z,controller_left_vel.x,controller_left_vel.y,controller_left_vel.z,controller_left_angularVel.x,controller_left_angularVel.y,controller_left_angularVel.z,controller_left_pos.x,controller_left_pos.y,controller_left_pos.z,controller_left_rot.x,controller_left_rot.y,controller_left_rot.z,controller_right_vel.x,controller_right_vel.y,controller_right_vel.z,controller_right_angularVel.x,controller_right_angularVel.y,controller_right_angularVel.z,controller_right_pos.x,controller_right_pos.y,controller_right_pos.z,controller_right_rot.x,controller_right_rot.y,controller_right_rot.z
2253.972,0.2217527,0.001610436,0.1359276,-0.2316139,-2.660204,0.3937791,0.2652142,0.02597317,-0.1343355,353.2945,339.4453,358.9316,0.2669279,-0.06931092,0.2486888,-0.5258071,-1.772116,-1.761079,0.1318395,-0.5429884,-0.1221826,42.41692,15.66213,11.50128,0.1153533,0.0203671,0.007055227,0.7483849,-1.78732,-1.266252,0.3767872,-0.6217721,-0.2085883,38.35205,338.5732,355.7471,
2267.766,0.2278047,-0.003909789,0.126498,-0.3054526,-2.634512,0.3777164,0.2685933,0.0258505,-0.1328974,353.4474,341.5883,358.6978,0.2513402,-0.04983135,0.2551283,-0.577374,-1.230838,-1.739532,0.1338042,-0.5434952,-0.1183718,42.48299,17.60314,12.96135,0.1107573,0.02075394,0.00396625,0.7124848,-1.702809,-1.228388,0.3757374,-0.6218507,-0.2118928,38.06836,340.2872,355.9836,
2281.8,0.2324994,-0.006842335,0.1195197,-0.3444302,-2.620412,0.4011964,0.27195,0.02579343,-0.1314486,353.5178,343.7223,358.4488,0.252345,-0.04765115,0.2431695,-0.7258922,-1.033449,-1.769297,0.1360488,-0.5441394,-0.1149193,42.79309,19.91352,14.34093,0.1107481,0.02484602,0.002068978,0.7665302,-1.642185,-1.245316,0.3746594,-0.621936,-0.2151249,37.66597,342.2206,356.4616,
2295.715,0.2379882,-0.006447442,0.1115688,-0.3427373,-2.604233,0.4254643,0.2753792,0.02579442,-0.1301525,353.5607,345.841,358.2664,0.2600399,-0.05436377,0.2132986,-0.9160508,-1.074196,-1.798459,0.138578,-0.5448489,-0.1119783,43.35264,22.48088,15.54878,0.1163766,0.03162519,-5.10104E-05,0.8773183,-1.644878,-1.336101,0.3732768,-0.6219756,-0.2183308,37.11711,344.5159,357.1623,
2309.705,0.24294,-0.004770408,0.1044007,-0.3164409,-2.590124,0.4152196,0.278944,0.02577546,-0.128989,353.6352,347.9156,358.1548,0.2668134,-0.0665399,0.1763385,-1.00983,-1.275868,-1.824932,0.1409067,-0.545899,-0.1093171,43.90757,25.14794,16.36356,0.125437,0.0392477,-0.003956255,1.004738,-1.626154,-1.539605,0.3709219,-0.6219639,-0.2233829,36.54064,347.2276,358.2533,
2323.506,0.248688,-0.002415551,0.09491272,-0.2998167,-2.566772,0.4005741,0.2826116,0.02582011,-0.1280508,353.7334,349.9663,358.0325,0.2598473,-0.07596076,0.1569238,-0.9950691,-1.396202,-1.747984,0.143065,-0.5469103,-0.1064482,44.3578,27.39684,16.84361,0.1215378,0.03536026,-0.008918446,0.8764589,-1.564694,-1.539414,0.3694905,-0.6218607,-0.2263648,36.28216,349.2096,358.7786,
2337.586,0.2540523,-0.0009399187,0.08583104,-0.2851943,-2.551721,0.4202797,0.2863798,0.02573296,-0.1271954,353.7586,352.0428,357.841,0.2446941,-0.09075219,0.1437694,-0.9869996,-1.420807,-1.58504,0.1450361,-0.5482128,-0.1037665,44.87993,29.28307,17.23445,0.1077871,0.02727502,-0.01207977,0.6724801,-1.436505,-1.381539,0.3676879,-0.6217434,-0.2299831,36.19344,350.5323,358.9491,
2351.396,0.2613303,-0.0007533143,0.07477183,-0.2725339,-2.553507,0.4730821,0.2902465,0.02565774,-0.1264918,353.7914,354.1712,357.5706,0.2306845,-0.1047622,0.1346084,-1.069774,-1.323575,-1.458809,0.1468294,-0.5496854,-0.1010266,45.4326,31.28744,18.0912,0.09915493,0.0257906,-0.0133249,0.6080087,-1.372015,-1.256702,0.3655186,-0.6216567,-0.2332016,35.88945,351.9003,359.1325,
2365.238,0.2678055,-0.001912698,0.06491188,-0.2519044,-2.57644,0.537338,0.2940984,0.02560264,-0.1258833,353.8029,356.3624,357.263,0.2172897,-0.1118653,0.1282407,-1.155696,-1.173336,-1.364648,0.148448,-0.5510364,-0.09837919,45.89536,33.35093,19.23776,0.09688804,0.02737169,-0.01491219,0.6107391,-1.392007,-1.202858,0.3633671,-0.62164,-0.2356139,35.44242,353.4483,359.3206,
2379.281,0.2737941,-0.002141818,0.05384675,-0.2326217,-2.602229,0.5954545,0.2979119,0.02564976,-0.1254046,353.8217,358.5745,356.9351,0.2059936,-0.1041187,0.1230878,-1.195511,-1.002597,-1.344966,0.1499819,-0.5519017,-0.09590723,46.10401,35.50711,20.53738,0.09872498,0.0277585,-0.01839275,0.5963331,-1.494617,-1.197077,0.3600103,-0.6215164,-0.2384324,34.9869,355.1572,359.407,
2393.267,0.2774063,-0.002258692,0.04424448,-0.2197612,-2.623095,0.6308063,0.3017523,0.02562752,-0.1250532,353.8687,0.7884992,356.6286,0.2015601,-0.09306677,0.1157377,-1.189737,-0.9688129,-1.387967,0.1517008,-0.5528928,-0.09342603,46.231,37.78543,21.64319,0.1058067,0.02504304,-0.02536005,0.4985626,-1.600222,-1.327816,0.3560371,-0.6215978,-0.241179,34.75378,357.2213,359.6728,
2407.078,0.280682,-0.004194167,0.03359194,-0.2097431,-2.644698,0.6403537,0.3057072,0.02553013,-0.1249315,353.9621,2.997252,356.3726,0.1980297,-0.08601493,0.1102301,-1.150967,-1.034094,-1.384239,0.1535906,-0.5537349,-0.09089346,46.45581,39.92666,22.4178,0.1091291,0.02200926,-0.03153099,0.3728286,-1.600571,-1.442243,0.3527454,-0.6215738,-0.2431129,34.64848,359.2853,0.1120144,
2421.035,0.2834379,-0.007190377,0.02137853,-0.225281,-2.663779,0.6402583,0.3096542,0.02532682,-0.1249185,354.1124,5.230236,356.1251,0.1961638,-0.08380997,0.1057111,-1.15077,-1.09554,-1.331642,0.1554877,-0.5546284,-0.08840755,46.7935,42.02186,23.18949,0.105168,0.01770217,-0.03509939,0.2391567,-1.534499,-1.432842,0.3489511,-0.6215779,-0.2454128,34.63733,1.035339,0.4587451,
2434.98,0.28453,-0.009612214,0.01188433,-0.2224386,-2.689937,0.665824,0.3135674,0.02522275,-0.1250056,354.2331,7.516255,355.8063,0.1951715,-0.08125874,0.1026026,-1.202837,-1.097058,-1.261056,0.1573244,-0.5554348,-0.08575463,47.15459,44.18866,24.19217,0.09746895,0.01453899,-0.0359192,0.1653634,-1.473518,-1.31964,0.3450146,-0.6215655,-0.2477229,34.55234,2.44976,0.566911,
2448.919,0.2853581,-0.01010671,0.001440167,-0.1936568,-2.725335,0.7086309,0.3174747,0.02514282,-0.1251621,354.2987,9.858624,355.4374,0.189474,-0.0722661,0.1054389,-1.183182,-1.027205,-1.182602,0.1589817,-0.5559824,-0.08323647,47.36061,46.10782,25.11505,0.09211823,0.01176129,-0.03724595,0.1083141,-1.459958,-1.224546,0.3403963,-0.6215481,-0.2498369,34.46828,3.847138,0.5854113,
2462.714,0.2852879,-0.00985181,-0.007207744,-0.1535672,-2.76355,0.732627,0.3213881,0.02501759,-0.1254811,354.3651,12.21296,355.0984,0.1862077,-0.06142055,0.1076715,-1.154772,-0.9387581,-1.146483,0.1607291,-0.5566122,-0.0807284,47.41846,47.98822,26.03336,0.09125379,0.01186853,-0.03967226,0.1141998,-1.532118,-1.177084,0.3357339,-0.6215819,-0.2514653,34.24086,5.372485,0.4923944,
2476.77,0.2846227,-0.01114445,-0.01743766,-0.1220363,-2.792285,0.7272568,0.3252785,0.02475092,-0.1259691,354.4577,14.55296,354.8282,0.1815895,-0.05679084,0.1089146,-1.097729,-0.8817987,-1.082149,0.1625324,-0.5573853,-0.07833412,47.49887,49.67133,26.79851,0.09455055,0.01538416,-0.04354113,0.1552724,-1.6259,-1.224009,0.3308918,-0.621649,-0.2527035,33.8619,7.160762,0.5111188,
2490.613,0.2831609,-0.01275817,-0.02699247,-0.126384,-2.796749,0.7184304,0.3291498,0.02445915,-0.1266367,354.6237,16.84994,354.5838,0.1796104,-0.05931137,0.1052258,-1.081715,-0.891983,-1.018569,0.1644641,-0.5582362,-0.07600247,47.70128,51.42579,27.5755,0.0960516,0.01712445,-0.04740833,0.1638839,-1.697891,-1.246525,0.3261217,-0.6216592,-0.2537965,33.4955,8.930723,0.4865732,
2504.427,0.2808311,-0.01550741,-0.03803365,-0.1385978,-2.785741,0.717032,0.3329785,0.02417758,-0.1274964,354.8295,19.11898,354.329,0.1785893,-0.06411801,0.0997588,-1.096063,-0.9051335,-0.9630288,0.1663251,-0.5592304,-0.07368409,47.92496,53.26478,28.44866,0.09346688,0.01380591,-0.05049281,0.1020571,-1.735423,-1.185545,0.3214255,-0.6216282,-0.2549013,33.32506,10.49645,0.3175579,
2518.39,0.2778249,-0.01914547,-0.04735414,-0.1295606,-2.784011,0.7297913,0.3367283,0.02371088,-0.1283998,355.0084,21.4258,354.0413,0.1738545,-0.07041785,0.09620546,-1.075378,-0.9426104,-0.8951949,0.1681384,-0.5602234,-0.07132363,48.22731,54.99012,29.20217,0.09246408,0.01256608,-0.05398785,0.03873467,-1.744511,-1.188305,0.3166606,-0.6217197,-0.2559683,33.154,12.1684,0.2932685,
2532.411,0.2733347,-0.02201843,-0.05608633,-0.1075907,-2.785517,0.7550715,0.340299,0.02334622,-0.1294057,355.2102,23.74498,353.7094,0.166842,-0.07488179,0.09380293,-1.04507,-0.9730964,-0.8253556,0.1698717,-0.5611402,-0.06906495,48.56035,56.64204,29.91156,0.09360171,0.01317285,-0.05867472,-0.02546581,-1.760824,-1.246924,0.3116975,-0.6216478,-0.2568201,32.95086,14.02203,0.4112661,
2546.266,0.2673697,-0.02311721,-0.06410294,-0.08616646,-2.778947,0.7675906,0.3437748,0.02301526,-0.1305287,355.4161,26.02432,353.4136,0.1607479,-0.07713203,0.08991008,-1.064296,-0.9910759,-0.7705577,0.1714348,-0.5624269,-0.06680921,48.89268,58.42527,30.77511,0.09428354,0.01286867,-0.06375616,-0.1048687,-1.786234,-1.28852,0.3060857,-0.6215821,-0.2574722,32.78866,15.93099,0.5354655,
2560.337,0.2595584,-0.02424451,-0.07275484,-0.07272744,-2.759133,0.7515152,0.3471318,0.0225828,-0.1318107,355.6135,28.25336,353.1854,0.1566126,-0.07424036,0.09150593,-1.066555,-0.9347631,-0.742886,0.172682,-0.5648404,-0.06440021,49.06366,60.15282,31.65249,0.08824976,0.01249515,-0.063302,-0.1450621,-1.692301,-1.238169,0.300781,-0.6214356,-0.2578601,32.6345,17.48607,0.6347693,
2574.319,0.2518967,-0.0270592,-0.08033582,-0.07715774,-2.72916,0.7232977,0.3503857,0.02203512,-0.1331832,355.8259,30.42851,353.0207,0.1539359,-0.06935878,0.09779894,-1.005216,-0.8437583,-0.7292631,0.1739708,-0.5668976,-0.0622116,49.10215,61.58915,32.30002,0.08218701,0.01758609,-0.06017488,-0.1475837,-1.500214,-1.257512,0.295639,-0.6213785,-0.2580127,32.30266,18.96881,1.011621,
2588.082,0.2432693,-0.03101717,-0.08889734,-0.09362507,-2.678147,0.6977781,0.3535093,0.02140808,-0.1346959,356.0616,32.5232,352.8965,0.1538217,-0.06692398,0.09996477,-0.9826975,-0.7690738,-0.7471052,0.174814,-0.5703686,-0.05991566,49.05344,63.09548,32.96286,0.07857256,0.0231871,-0.05859797,-0.1653006,-1.345816,-1.311422,0.2914884,-0.6212137,-0.2580478,31.904,20.51796,1.528994,
2602.051,0.2327843,-0.03401813,-0.09682417,-0.09393531,-2.617897,0.6867543,0.3564129,0.02091053,-0.1362656,356.3105,34.5712,352.7184,0.1501113,-0.07022693,0.09782006,-0.9906754,-0.7834057,-0.7270304,0.1757113,-0.5737362,-0.05746168,49.16533,64.74691,33.73647,0.07869083,0.02888482,-0.06082858,-0.2548636,-1.2487,-1.430765,0.2861764,-0.6209558,-0.2581141,31.49478,22.34414,2.303416,
2616.04,0.2222571,-0.03505879,-0.1029403,-0.07237477,-2.562261,0.6790035,0.3591902,0.02037701,-0.1378422,356.5354,36.58874,352.533,0.1401519,-0.07980686,0.09930533,-0.9578022,-0.8209123,-0.6797665,0.1757123,-0.5788612,-0.05477278,49.40577,66.27495,34.406,0.08150028,0.03024166,-0.06780781,-0.3962911,-1.286679,-1.516997,0.2812247,-0.6207556,-0.2580637,31.21366,24.41344,3.038267,
2629.973,0.2109399,-0.0360245,-0.1085441,-0.06919844,-2.500459,0.6660948,0.361797,0.01979375,-0.1394665,356.7973,38.53181,352.4195,0.1256023,-0.09543566,0.1068888,-0.8797981,-0.8291782,-0.6373354,0.1742395,-0.5876883,-0.05173729,49.66056,67.58504,34.88828,0.08441024,0.02814903,-0.07702199,-0.5301208,-1.416669,-1.544424,0.2765917,-0.6204582,-0.2578897,31.04387,26.60075,3.621001,
2643.757,0.1989485,-0.03695495,-0.1137132,-0.08148772,-2.419794,0.6600022,0.3642114,0.01926285,-0.1411932,357.104,40.37014,352.3437,0.114946,-0.1095679,0.11126,-0.8416393,-0.8370231,-0.6066787,0.1727567,-0.5971488,-0.04879026,49.91308,68.95617,35.42915,0.08555952,0.02465108,-0.08568086,-0.6157432,-1.570137,-1.521169,0.2720411,-0.6201655,-0.257769,30.9147,28.78849,4.018605,
2657.811,0.1874243,-0.0379503,-0.1175725,-0.09775403,-2.329191,0.641608,0.3665144,0.01872388,-0.1428676,357.3769,42.12429,352.3217,0.1183507,-0.1048145,0.1102963,-0.8224266,-0.8116549,-0.6392345,0.1743554,-0.5983366,-0.04655432,49.99081,70.29562,35.88185,0.08307239,0.0191321,-0.09100404,-0.6915793,-1.657645,-1.423869,0.2683017,-0.6198729,-0.2578691,30.92566,30.82377,4.343616,
2671.749,0.1752018,-0.03857451,-0.1199963,-0.1165981,-2.229731,0.6112412,0.3686502,0.01812819,-0.1445129,357.6147,43.78461,352.3423,0.1234942,-0.09586092,0.1098057,-0.7641822,-0.7789029,-0.7577947,0.1759433,-0.5993041,-0.04442205,49.9567,71.45844,35.94593,0.07551511,0.01011189,-0.09055401,-0.6777591,-1.694944,-1.214252,0.2637213,-0.6195175,-0.2581638,31.09718,32.43906,4.35263,
2685.465,0.1645048,-0.03887201,-0.1201279,-0.1102124,-2.150879,0.5852946,0.3706535,0.01752624,-0.1461211,357.8363,45.424,352.3111,0.1254961,-0.08686147,0.1071882,-0.6955872,-0.7731945,-0.9051153,0.1774904,-0.6001749,-0.04248116,49.91492,72.52014,35.72199,0.07008199,0.006134837,-0.09023066,-0.606342,-1.729848,-1.102316,0.2601033,-0.6192937,-0.258448,31.11221,34.0093,4.23924,
2699.518,0.1526222,-0.03902993,-0.1193097,-0.1018847,-2.075607,0.5756888,0.3724601,0.01700017,-0.1477337,358.1236,47.00624,352.2847,0.1248909,-0.07803832,0.09961653,-0.6997041,-0.8161669,-1.051368,0.1789635,-0.6008506,-0.04055191,49.89642,73.79518,35.51877,0.06734131,0.006291033,-0.09188567,-0.5629553,-1.761806,-1.086646,0.2568204,-0.6190912,-0.2586322,30.98986,35.69761,4.168757,
2713.544,0.1408268,-0.03879364,-0.1193517,-0.1239641,-1.989418,0.5822382,0.3741353,0.01651156,-0.1494044,358.4517,48.50009,352.3916,0.1238656,-0.07039009,0.09059824,-0.7988064,-0.8604167,-1.183878,0.1799584,-0.6029203,-0.03833961,49.79205,75.38287,35.4763,0.06533848,0.008712441,-0.09410986,-0.518876,-1.794625,-1.1223,0.2527218,-0.6188211,-0.2590272,30.72496,37.43996,4.066283,
2727.346,0.1317652,-0.03914366,-0.1194436,-0.1692518,-1.904232,0.5861869,0.3757586,0.01585287,-0.1510007,358.7586,49.92035,352.6068,0.1199692,-0.07383199,0.08730793,-0.9010913,-0.9114094,-1.260142,0.1798416,-0.6083614,-0.03528271,49.71718,77.08505,35.5114,0.05980327,0.007961166,-0.09106722,-0.4919721,-1.724528,-1.052688,0.2498702,-0.6185667,-0.2598254,30.59677,38.88248,3.995005,
2741.412,0.1226704,-0.0404153,-0.1180672,-0.1796792,-1.798036,0.5748997,0.3772748,0.01521814,-0.1525431,359.0205,51.21945,352.7093,0.114115,-0.08587972,0.08219095,-0.976038,-0.9726685,-1.211115,0.1797491,-0.6140221,-0.03240595,49.79188,78.82811,35.78226,0.04869165,0.004572005,-0.07805622,-0.4892065,-1.453369,-0.8377286,0.2467976,-0.6182628,-0.2610843,30.69258,39.76853,4.136203,
2755.156,0.1160034,-0.04047254,-0.1152889,-0.1417271,-1.718488,0.5544515,0.3787267,0.01475433,-0.154032,359.2932,52.49442,352.7066,0.1089886,-0.09721478,0.07085047,-1.061245,-1.074661,-1.152577,0.1806176,-0.6166731,-0.03038217,49.97528,80.7821,36.2333,0.03993053,0.005101793,-0.06550855,-0.4936067,-1.168037,-0.6942813,0.243685,-0.6179394,-0.2623417,30.69024,40.5284,4.422823,
2769.008,0.1099061,-0.03827772,-0.1106284,-0.05870722,-1.646749,0.5062923,0.3801277,0.01438174,-0.1553092,359.4945,53.7384,352.5718,0.09905956,-0.10761,0.05928392,-1.102643,-1.242943,-1.211981,0.1818678,-0.6181315,-0.02865931,50.3518,82.77491,36.36498,0.03381281,0.009819032,-0.05445344,-0.4645498,-0.9108986,-0.6535007,0.2408058,-0.6176333,-0.2630025,30.46299,41.19118,4.721954,
2782.889,0.1047357,-0.03538318,-0.1064953,0.004152348,-1.583721,0.4470856,0.3814486,0.01391152,-0.1566458,359.6646,54.91813,352.4593,0.08912428,-0.1121436,0.05325646,-1.144902,-1.382531,-1.379532,0.183136,-0.6193539,-0.02678247,50.72612,84.70091,36.0646,0.03031513,0.01448126,-0.04756509,-0.3826969,-0.7702795,-0.6785812,0.237453,-0.6173263,-0.2629387,30.09859,41.83009,4.816762,
2796.968,0.09958056,-0.03389113,-0.1025464,0.04547618,-1.512784,0.4067447,0.3827506,0.01342818,-0.1579926,359.8707,56.0196,352.3576,0.08616439,-0.1101954,0.06030545,-1.168556,-1.380395,-1.510785,0.18457,-0.620631,-0.02462987,50.92344,86.29506,35.50649,0.03043291,0.01818727,-0.04797352,-0.2933504,-0.7931431,-0.7718909,0.2339922,-0.6170247,-0.2622752,29.62579,42.67761,4.686614,
2811.015,0.09593685,-0.03395363,-0.09982832,0.05435485,-1.438246,0.3792496,0.3840805,0.01291075,-0.1593785,0.05644533,57.05474,352.3305,0.0851797,-0.1122604,0.0690814,-1.149192,-1.338167,-1.445129,0.1859483,-0.6219935,-0.02268045,51.15644,87.76064,35.23499,0.03123505,0.01552921,-0.05302123,-0.2535299,-0.926915,-0.7860469,0.2310175,-0.6167657,-0.2614698,29.39034,43.70259,4.453732,
2824.806,0.09426987,-0.0352152,-0.09862082,0.0420808,-1.359221,0.3548186,0.385421,0.01233461,-0.1607832,0.2196863,58.03272,352.336,0.08680635,-0.1180227,0.06849551,-1.200127,-1.340828,-1.171746,0.1875327,-0.6237566,-0.02053541,51.43572,89.76134,35.92385,0.0329956,0.01284015,-0.06100962,-0.3125865,-1.076573,-0.7910888,0.2280883,-0.6165686,-0.2607301,29.25569,44.99339,4.384503,
2838.835,0.09264205,-0.03654812,-0.09777494,0.05562288,-1.311575,0.3391007,0.3866326,0.01174435,-0.1620425,0.4086253,59.04249,352.251,0.0864647,-0.1253028,0.07696175,-1.129301,-1.339117,-0.9546971,0.1890938,-0.6253456,-0.01809393,51.86323,91.50935,36.5528,0.03685509,0.01219475,-0.07465522,-0.4337219,-1.299531,-0.8592133,0.2253863,-0.6164009,-0.2600058,29.08719,46.71531,4.405187,
2852.739,0.08943242,-0.04046022,-0.09690848,0.09029739,-1.271359,0.3271371,0.3877475,0.01103303,-0.1633463,0.6464606,60.00702,352.1295,0.09032519,-0.1219922,0.08947223,-1.034157,-1.219705,-0.8158438,0.1907996,-0.626442,-0.01584724,52.12053,92.81255,36.88761,0.03887334,0.009336391,-0.08734249,-0.4211484,-1.565915,-0.940765,0.2224223,-0.6162746,-0.2591306,28.89165,48.44598,3.98979,
2866.551,0.08620427,-0.0432823,-0.09553554,0.1294655,-1.242102,0.3354645,0.388901,0.01050225,-0.164603,0.9329618,60.965,352.0079,0.09176844,-0.1024148,0.1096392,-0.9437088,-1.011552,-0.8562076,0.191905,-0.6268688,-0.01359153,52.15142,93.47112,36.43725,0.03732659,0.003191209,-0.09379806,-0.2966133,-1.772907,-0.9688348,0.2193498,-0.6161698,-0.2582907,28.77514,49.90126,3.171541,
2880.708,0.08532506,-0.04269028,-0.09424791,0.1486215,-1.215124,0.3216708,0.3901584,0.01009133,-0.1658804,1.143578,61.89597,351.9045,0.0975417,-0.08506274,0.1169026,-0.9727294,-0.8181095,-0.9324894,0.1933682,-0.6276523,-0.01134335,51.94822,94.22337,35.87402,0.03238571,-0.005364736,-0.09182882,-0.1370692,-1.84598,-0.8955223,0.2158984,-0.6159867,-0.2572317,28.83629,50.96064,2.210012,
2894.62,0.08722666,-0.04160854,-0.09323467,0.1224537,-1.19454,0.2884794,0.3915303,0.009487182,-0.1671791,1.249427,62.8215,351.8676,0.09536589,-0.07583019,0.1222417,-0.9377921,-0.7173991,-0.9278256,0.1946467,-0.6284885,-0.009230902,51.89784,94.92249,35.42239,0.02642573,-0.01061753,-0.08346846,-0.05439785,-1.743221,-0.7649065,0.2131122,-0.6159576,-0.2562515,28.95939,51.74471,1.507762,
2908.391,0.08985911,-0.04250775,-0.09350976,0.09313254,-1.176944,0.2665781,0.3928642,0.008759052,-0.1685253,1.381044,63.74962,351.834,0.08706686,-0.08492126,0.1161385,-0.8520067,-0.7590703,-0.7123172,0.1958315,-0.6301048,-0.007329857,52.11668,96.06235,35.83191,0.02375991,-0.004281616,-0.07663185,-0.1866295,-1.51573,-0.7163066,0.210635,-0.6159863,-0.2551085,28.78925,52.70453,1.449866,
2922.427,0.0912124,-0.04647639,-0.09498748,0.08686391,-1.167331,0.2693998,0.394163,0.007854849,-0.1699095,1.582585,64.68628,351.794,0.07097497,-0.1035787,0.1046967,-0.7185217,-0.9132977,-0.5216559,0.1967681,-0.631727,-0.005734736,52.68109,97.4147,36.56548,0.02428525,0.005982902,-0.07758121,-0.4064622,-1.389775,-0.758436,0.2082601,-0.6160454,-0.2537811,28.39399,54.03756,1.643122,
2936.326,0.09110372,-0.05160078,-0.09624002,0.1237337,-1.167391,0.2828274,0.3953753,0.007067055,-0.1713107,1.880571,65.61565,351.6678,0.05494941,-0.1181768,0.08531628,-0.6677765,-1.084896,-0.4765673,0.1977747,-0.6331736,-0.00458893,53.3676,98.93974,37.21337,0.02488132,0.01362743,-0.08224931,-0.6037244,-1.363813,-0.7937254,0.2058586,-0.6159428,-0.252526,27.97747,55.56505,1.876676,
2950.266,0.089743,-0.05511206,-0.09629773,0.182244,-1.185516,0.2876459,0.3965757,0.006406605,-0.1725723,2.187014,66.5882,351.4863,0.04400665,-0.1201401,0.06807095,-0.6953335,-1.112164,-0.5478234,0.1985756,-0.6343445,-0.003575649,53.85,100.2499,37.42047,0.02274059,0.01391894,-0.08145355,-0.6321936,-1.332128,-0.7530532,0.2029599,-0.6158357,-0.251158,27.72932,56.82094,1.886088,
2964.061,0.08911565,-0.05646649,-0.0961227,0.2102335,-1.200252,0.2761139,0.3978598,0.005698115,-0.1738231,2.44011,67.55882,351.3325,0.04028712,-0.1131879,0.05618771,-0.7525511,-1.015298,-0.600053,0.1993694,-0.6353346,-0.002706006,54.06437,101.2994,37.37037,0.01818213,0.007073784,-0.07313617,-0.4751517,-1.256615,-0.650202,0.1997638,-0.6156712,-0.2494304,27.73125,57.57434,1.561064,
2978.115,0.09036289,-0.05656518,-0.09608167,0.1842567,-1.19551,0.2832484,0.3992101,0.00491333,-0.1752146,2.654367,68.49551,351.3466,0.03753144,-0.1053151,0.03929156,-0.8108096,-0.8691287,-0.5694444,0.1998489,-0.636594,-0.002253478,54.04382,102.2554,37.37236,0.0146356,0.002018662,-0.06636995,-0.3735189,-1.182404,-0.5521979,0.1967112,-0.6155126,-0.2476107,27.78013,58.2724,1.277307,
2992.039,0.09124015,-0.05701681,-0.09730007,0.1516222,-1.179655,0.3079452,0.4005194,0.004021853,-0.1767482,2.902212,69.41591,351.3871,0.0274077,-0.1119083,0.01989696,-0.8472997,-0.9032367,-0.5175894,0.2002546,-0.6383572,-0.00186331,54.26943,103.6536,37.78954,0.01371041,0.005061834,-0.06483603,-0.4676701,-1.099774,-0.4910666,0.1939215,-0.615374,-0.2460271,27.64891,59.26156,1.42217,
3005.869,0.09024192,-0.05744332,-0.09909817,0.1478432,-1.174875,0.3133662,0.4016607,0.003264546,-0.1781666,3.163699,70.36103,351.3298,0.01095494,-0.1249044,0.007012807,-0.8543143,-1.034354,-0.5695217,0.2005638,-0.640108,-0.001473973,54.82938,105.1747,38.13128,0.01401639,0.01068164,-0.06843753,-0.612636,-1.090023,-0.4944368,0.1914595,-0.6152011,-0.2446062,27.35863,60.51536,1.673454,
3019.841,0.08704546,-0.05800537,-0.1007921,0.140856,-1.170556,0.3210533,0.4027283,0.002444595,-0.1795373,3.416056,71.2981,351.3506,-0.00655547,-0.1331891,-0.004360407,-0.8939075,-1.151451,-0.6555018,0.2008223,-0.6413788,-0.001292719,55.4862,106.7566,38.35772,0.1661184,-0.04681011,-0.1552496,-0.9431682,-1.030716,-0.5165565,0.4650954,-0.4940027,-0.2852055,32.8195,65.4912,4.809264,
3033.576,0.08337164,-0.05894855,-0.1018473,0.1329734,-1.163203,0.3275682,0.4037684,0.001585573,-0.1809502,3.669315,72.216,351.3656,-0.01592902,-0.1315238,-0.01408277,-0.9309886,-1.175644,-0.6348922,0.2010214,-0.6426361,-0.001177229,55.94929,108.3564,38.77269,0.1730125,-0.05429814,-0.1494753,-0.9107055,-1.16328,-0.4965242,0.4672495,-0.4950963,-0.2861167,32.80374,66.87868,4.809896,
3047.411,0.07983455,-0.06006724,-0.1024232,0.1353853,-1.157995,0.3091628,0.4048707,0.0007246137,-0.1823311,3.893424,73.14156,351.3134,-0.02108287,-0.1243041,-0.0236351,-0.9683279,-1.163869,-0.5592654,0.2012307,-0.6436399,-0.001137326,56.27264,110.0421,39.38215,0.1359997,-0.05020786,-0.1229557,-0.816706,-1.270525,-0.4322776,0.4662751,-0.4949132,-0.2854178,32.96779,68.17608,4.839877,
3061.526,0.07776634,-0.0614896,-0.1019617,0.1250491,-1.152631,0.2816596,0.4059747,-0.0001890063,-0.183723,4.076852,74.0472,351.2809,-0.002281267,-0.01567647,-0.05477011,-1.014304,-1.035098,-0.402988,0.2015464,-0.6403827,-0.001164459,56.19898,111.5858,40.04013,0.1389077,-0.06050456,-0.1053053,-0.6896909,-1.279144,-0.4059451,0.4681389,-0.495851,-0.2854971,33.16121,69.16856,4.636417,
3075.499,0.07560964,-0.06281085,-0.1016831,0.105716,-1.127151,0.2628366,0.4069501,-0.001102775,-0.1851487,4.234497,74.89101,351.2781,-0.0002832897,-0.01281487,-0.05300007,-1.013409,-0.9323463,-0.3462799,0.2033404,-0.6407673,0.0003312994,56.21753,112.8841,40.43533,0.1419457,-0.06399643,-0.0878005,-0.5985069,-1.234709,-0.451759,0.4700192,-0.4968308,-0.2855219,33.18241,70.0037,4.28859,
