time,headset_vel.x,headset_vel.y,headset_vel.z,headset_angularVel.x,headset_angularVel.y,headset_angularVel.z,headset_pos.x,headset_pos.y,headset_pos.z,headset_rot.x,headset_rot.y,headset_rot.z,controller_left_vel.x,controller_left_vel.y,controller_left_vel.z,controller_left_angularVel.x,controller_left_angularVel.y,controller_left_angularVel.z,controller_left_pos.x,controller_left_pos.y,controller_left_pos.z,controller_left_rot.x,controller_left_rot.y,controller_left_rot.z,controller_right_vel.x,controller_right_vel.y,controller_right_vel.z,controller_right_angularVel.x,controller_right_angularVel.y,controller_right_angularVel.z,controller_right_pos.x,controller_right_pos.y,controller_right_pos.z,controller_right_rot.x,controller_right_rot.y,controller_right_rot.z
2002.272,0.001997937,0.0008853295,-0.01110727,-0.001499197,0.0124009,0.03635848,-0.1129313,0.04569155,0.1465154,352.1437,0.90487,359.8944,-0.01783088,0.008751513,-0.01925142,-0.0425874,-0.0128462,-0.01452675,-0.3131088,-0.6987789,0.191738,62.25318,308.4005,283.7964,0.002289894,0.001720853,0.001424578,0.02329073,0.06922363,0.03212874,-3.068654,1.477303,0.6059884,76.48536,45.89518,2.281175,
2016.074,0.002437449,0.0009938894,-0.01132141,-0.006778915,0.006611696,0.03574203,-0.1128812,0.04570425,0.1463596,352.1527,0.9223553,359.8723,-0.01805557,0.00917021,-0.01897261,-0.02409983,-0.002085885,-0.003217212,-0.3133151,-0.6986682,0.1915181,62.25929,308.3863,283.7878,0.00219406,0.001720904,0.00204379,0.03820519,0.07656471,0.05549992,-3.068647,1.4773,0.6060138,76.46775,45.74658,2.238826,
2029.954,0.002809336,0.0006113435,-0.01110456,-0.001468325,0.001098756,0.03161671,-0.1128287,0.04569817,0.1462171,352.1408,0.9324962,359.8607,-0.01838844,0.00866131,-0.01943011,-0.02641446,0.00245902,0.0006374177,-0.3135769,-0.698531,0.1912651,62.26855,308.3539,283.7441,0.001534196,0.001139089,0.0008126365,0.01700515,0.05467689,0.0527508,-3.068637,1.477293,0.6060429,76.4795,45.52797,2.082576,
2043.955,0.002739739,0.0005155233,-0.01096501,-0.002523676,-0.004942582,0.02991014,-0.1127918,0.04569355,0.1460688,352.1495,0.9463887,359.8391,-0.01876006,0.008197876,-0.01967495,-0.02903064,-0.001286962,-0.004732191,-0.3138432,-0.6984012,0.1909914,62.27036,308.337,283.705,0.001215096,0.0007389429,-0.0008993346,-0.01464547,0.03777067,0.04766284,-3.06863,1.477286,0.6060591,76.49889,45.42186,2.005234,
2057.964,0.002849217,-5.085521E-05,-0.01085869,-0.002556073,-0.0058021,0.02683524,-0.1127477,0.04566702,0.1459205,352.1448,0.9565821,359.8289,-0.01938905,0.007079116,-0.02106154,-0.03871046,-0.00485242,0.0007815626,-0.3141191,-0.6983178,0.1906977,62.27238,308.2824,283.6263,0.000758925,0.0003386466,-0.001714535,-0.03031353,0.01911092,0.03289555,-3.068622,1.477275,0.6060722,76.52578,45.28604,1.88995,
2071.783,0.002751962,-0.0003510509,-0.0109736,-0.01001717,-0.007191638,0.02618931,-0.1127231,0.04564407,0.1457623,352.176,0.9662259,359.8054,-0.01918042,0.006050717,-0.02236467,-0.04848772,-0.002732882,0.0007247915,-0.3143772,-0.6982495,0.1903976,62.28125,308.2219,283.5335,0.000915584,0.0004677536,-0.001495327,-0.03064679,0.01528402,0.002951592,-3.068615,1.477262,0.606077,76.53982,45.13143,1.740863,
2085.843,0.002675661,-0.001096665,-0.01107689,-0.01533134,-0.008259965,0.02654267,-0.1127079,0.04559699,0.1456029,352.1992,0.983752,359.7804,-0.01900408,0.005779222,-0.02323094,-0.05371533,-0.005048888,0.007416102,-0.3146347,-0.6981877,0.1900894,62.28474,308.138,283.4234,0.001728225,0.001125972,-0.0005231886,-0.01667311,0.03537784,-0.009104287,-3.06861,1.477251,0.6060762,76.53322,44.98285,1.599675,
2099.905,0.002702924,-0.001576828,-0.0113938,-0.02172599,-0.009622246,0.02588757,-0.1126797,0.0455527,0.1454406,352.2271,0.9954301,359.7703,-0.01847174,0.005899947,-0.02364955,-0.05687766,-0.002124569,0.01619083,-0.3148607,-0.6981049,0.1898116,62.29308,308.0461,283.3127,0.002268334,0.001425349,-0.001172394,-0.03247257,0.04091164,-0.02323754,-3.068608,1.477246,0.6060742,76.51331,44.89553,1.50879,
2113.606,0.002933042,-0.00186523,-0.01178692,-0.02388836,-0.00916698,0.02360442,-0.1126299,0.0455116,0.1452885,352.243,1.007519,359.7533,-0.01871689,0.0068065,-0.02328319,-0.04262895,-0.004150537,0.03745539,-0.3150955,-0.6980143,0.189545,62.29484,307.9433,283.23,0.0009009963,0.0002373568,-0.00353419,-0.07681893,-0.0117383,-0.05675559,-3.068607,1.477236,0.6060582,76.52536,44.82635,1.354482,
2127.732,0.003005524,-0.001887537,-0.01204536,-0.02388503,-0.01020921,0.02386682,-0.1125827,0.0454773,0.1451352,352.2709,1.0167,359.7376,-0.01813168,0.005858454,-0.02462292,-0.0282915,0.02463777,0.07183366,-0.3153632,-0.697901,0.1891953,62.33981,307.7772,283.1335,-0.0003453495,-0.0008761191,-0.006095485,-0.1224301,-0.05505881,-0.06574462,-3.068604,1.477216,0.6060274,76.60128,44.81855,1.182949,
2141.73,0.003226392,-0.001345886,-0.01259796,-0.02596457,-0.01038893,0.02725354,-0.1125417,0.04545698,0.1449504,352.2914,1.035686,359.7087,-0.01609183,0.006729447,-0.02454979,-0.02157738,0.02753851,0.06656258,-0.3154925,-0.6977975,0.1889087,62.35995,307.692,283.0818,0.0001162337,-0.0006130426,-0.006692363,-0.1343648,-0.044681,-0.05857376,-3.068601,1.477196,0.605994,76.65113,44.84554,1.107517,
2155.508,0.003503322,-0.000824607,-0.01280086,-0.01737211,-0.01231985,0.03201771,-0.1124976,0.04544044,0.1447744,352.2932,1.056819,359.6742,-0.01217527,0.006594924,-0.02501477,-0.02884868,0.04599019,0.04081793,-0.3156109,-0.6976917,0.1886243,62.41163,307.6548,283.0404,0.000941019,2.991268E-05,-0.005944728,-0.1217479,-0.01927691,-0.04939431,-3.068601,1.477181,0.6059653,76.66582,44.81609,1.028017,
2169.547,0.004009373,-0.0002108549,-0.01317866,-0.01412224,-0.01351666,0.03558156,-0.1124227,0.04544654,0.1445937,352.294,1.078564,359.6408,-0.007649136,0.005650376,-0.02664405,-0.03727972,0.0787771,0.02351008,-0.3157376,-0.6975825,0.188241,62.51536,307.6204,282.9973,0.0008412318,7.800135E-05,-0.004827904,-0.09873735,-0.01288171,-0.03691707,-3.068599,1.477168,0.6059422,76.68547,44.70148,0.8837985,
2183.482,0.004397943,4.342687E-05,-0.01346295,-0.008714844,-0.01649686,0.04066493,-0.1123338,0.04545221,0.1444211,352.2868,1.109273,359.6017,-0.004697639,0.004303537,-0.02801865,-0.05267761,0.1068214,0.02868593,-0.3158464,-0.6974725,0.1879044,62.65583,307.512,282.8915,0.001019871,0.0002107498,-0.004745498,-0.09386638,-0.0005701482,-0.009823209,-3.068597,1.477154,0.6059241,76.72221,44.65407,0.8049961,
2197.194,0.004628145,0.0001931826,-0.01365703,-0.006592025,-0.02404077,0.04144925,-0.1122515,0.04545709,0.1442473,352.3046,1.141955,359.5781,-0.003780177,0.003624704,-0.02606822,-0.03942896,0.1108852,0.03541588,-0.3159885,-0.6974077,0.1877261,62.74631,307.4588,282.8672,0.00231323,0.001137811,-0.004271382,-0.08759567,0.03448521,-0.0001212126,-3.068595,1.477148,0.6059176,76.7338,44.71262,0.8507099,
2211.321,0.00483723,0.0001220256,-0.01383948,-0.002373728,-0.03006101,0.03961694,-0.1121962,0.04545352,0.1440609,352.3005,1.186713,359.5537,-0.00541165,0.004571805,-0.02095199,-0.0103667,0.07814246,0.03689313,-0.3160729,-0.697333,0.1876218,62.7454,307.4586,282.8989,0.003040727,0.001615247,-0.004470898,-0.09241745,0.05288057,0.008256182,-3.068597,1.47715,0.6059145,76.74239,44.86145,0.986864,
2225.216,0.005078184,0.0004347508,-0.014207,-0.003498992,-0.03193523,0.03682945,-0.1121354,0.04546452,0.1438631,352.2993,1.213983,359.5349,-0.006875094,0.005585133,-0.01533314,0.008707741,0.04562489,0.0264072,-0.3161581,-0.6972701,0.1875274,62.74403,307.4633,282.9253,0.00280571,0.00142392,-0.004824218,-0.09829088,0.04588238,0.008475551,-3.068599,1.477152,0.605912,76.76288,44.96009,1.065306,
2239.294,0.00503169,0.0005536324,-0.01435584,-0.0003635413,-0.03279248,0.03368304,-0.1120694,0.04547417,0.1436651,352.2956,1.252006,359.5119,-0.008253859,0.006259087,-0.01179642,0.01011404,0.01491978,0.01144326,-0.3162502,-0.6972181,0.187439,62.73931,307.4738,282.9419,0.002380933,0.001223418,-0.003938535,-0.08091758,0.03884583,0.004278558,-3.068599,1.477152,0.6059094,76.77658,44.92502,1.022125,
2252.904,0.004398185,0.0009465164,-0.01431729,0.001676733,-0.03806831,0.03059062,-0.1120222,0.04549825,0.1434703,352.2927,1.286489,359.5036,-0.009503078,0.006001591,-0.01082481,-0.002827022,-0.003752179,0.01010441,-0.3163574,-0.6971549,0.1873214,62.73346,307.4581,282.9269,0.002652794,0.001541393,-0.002581498,-0.05684837,0.05017907,0.0002270266,-3.068599,1.47715,0.6059071,76.77374,44.87445,0.9732029,
2266.977,0.004068013,0.001005771,-0.01454069,0.004748059,-0.03460727,0.02303009,-0.1119735,0.04550779,0.1432686,352.2816,1.311134,359.5027,-0.01035263,0.005002702,-0.01181735,-0.01177766,-0.0003620885,0.03108292,-0.3165013,-0.6970922,0.1871724,62.7374,307.3878,282.8769,0.003575547,0.002271457,-0.001540511,-0.03957185,0.07757095,0.004517012,-3.068599,1.477152,0.605909,76.75156,44.89894,1.017151,
2280.804,0.003411103,0.001048825,-0.01467953,0.003614834,-0.03132217,0.01890676,-0.1119506,0.04550794,0.1430768,352.285,1.336757,359.4902,-0.009963438,0.005811011,-0.009249197,-0.01141096,-0.02166576,0.007017653,-0.3165928,-0.6970303,0.1870819,62.72254,307.3716,282.8522,0.005024038,0.003442369,0.000259769,-0.01078581,0.1189872,0.00248066,-3.068602,1.477161,0.6059148,76.67449,44.97769,1.146373,
2294.622,0.002466515,0.0009358151,-0.01456184,0.005732105,-0.02851578,0.01702853,-0.1119459,0.04550159,0.1428925,352.2798,1.349859,359.4895,-0.01018529,0.006075888,-0.007217026,-0.01681618,-0.04284923,-0.007795421,-0.316689,-0.6969504,0.1869863,62.68562,307.357,282.8138,0.004486723,0.003036441,-0.0001720242,-0.01365836,0.111654,0.0276939,-3.068605,1.477174,0.6059268,76.64644,44.98677,1.211921,
2308.771,0.001893522,0.0008132991,-0.01471367,0.005643751,-0.02344979,0.01132511,-0.1119335,0.04550624,0.1426852,352.2768,1.360912,359.4918,-0.009861951,0.00499211,-0.007494565,-0.02215094,-0.027417,0.01425687,-0.3167728,-0.6968891,0.1869175,62.67225,307.3033,282.7582,0.004146555,0.002796211,-0.0002742425,-0.0141887,0.1040764,0.0303742,-3.068607,1.477184,0.6059442,76.62518,44.96674,1.243572,
2322.677,0.001254138,0.0007299617,-0.01499015,0.0002301947,-0.01628539,0.005231275,-0.1119304,0.04550946,0.1424708,352.2805,1.365405,359.4905,-0.008065069,0.004440419,-0.006891137,0.003145374,-0.001495987,0.04468621,-0.3168566,-0.696854,0.1868531,62.66966,307.2368,282.7272,0.003822995,0.002561907,-0.0004182308,-0.01677583,0.09416408,0.02415142,-3.068607,1.477192,0.605959,76.6067,44.92252,1.237434,
2336.429,0.0006063152,0.000611926,-0.01510923,-0.001861016,-0.01288897,0.005517321,-0.1119406,0.04550764,0.142258,352.2849,1.370762,359.4861,-0.005108126,0.004837555,-0.005747499,0.01689536,0.01161874,0.0377639,-0.3169017,-0.6968168,0.1868125,62.6793,307.2127,282.7342,0.003400023,0.002293697,-0.000228151,-0.01092777,0.08716437,0.03103837,-3.068607,1.477196,0.6059717,76.5938,44.87877,1.238099,
2350.492,0.0001821378,0.0004328467,-0.01542756,-0.004003576,-0.007991929,0.003217208,-0.1119528,0.04549524,0.1420319,352.2902,1.367967,359.4868,-0.001071675,0.005319424,-0.003679207,0.01739136,0.01531214,0.003628887,-0.3169169,-0.6967669,0.1867709,62.68853,307.2354,282.7715,0.003500611,0.00236929,-0.000168765,-0.0120623,0.08600504,0.0174897,-3.068605,1.477202,0.6059895,76.56533,44.78666,1.193659,
2364.478,-2.304045E-05,0.000305225,-0.01551464,-0.001923546,-0.005472022,0.0003079165,-0.1119587,0.0454866,0.1418107,352.2882,1.365193,359.4921,0.001090483,0.005189113,-0.003098396,0.005868029,0.01456299,-0.01279923,-0.3169104,-0.6967016,0.1867281,62.70095,307.2668,282.8,0.003438973,0.002270089,-0.0007173637,-0.02336635,0.0795817,0.008846119,-3.068605,1.477206,0.6059988,76.54732,44.74437,1.175793,
2378.384,-0.0003143414,0.0004808159,-0.01544467,-0.002990977,-0.006498917,0.0006028913,-0.1119802,0.04550144,0.141607,352.2925,1.374566,359.492,0.001857379,0.004773161,-0.002973762,-0.00498343,0.0136381,-0.0170148,-0.3168939,-0.6966516,0.1866952,62.71023,307.2893,282.8124,0.003530966,0.002259418,-0.001422197,-0.03805603,0.07606612,0.0004703227,-3.068606,1.477209,0.6060026,76.52927,44.75587,1.196213,
2392.16,-0.0002719928,0.0002206049,-0.01488864,0.004369286,-0.009462831,-0.002148252,-0.1119878,0.04550058,0.1414213,352.2766,1.384427,359.4992,0.003188064,0.004386444,-0.002430661,-0.01393699,0.01652078,-0.02796247,-0.3168696,-0.6965681,0.1866714,62.72675,307.3163,282.8163,0.003193982,0.002006614,-0.001635462,-0.04261473,0.06373169,-0.01160376,-3.068607,1.477213,0.6060033,76.51292,44.71057,1.151312,
2406.252,-0.0002330095,0.0008007058,-0.01471068,0.002233923,-0.01151616,-0.001557421,-0.1120012,0.04552799,0.1412244,352.2784,1.395335,359.5018,0.002745398,0.003838287,-0.001917534,-0.005838096,0.01868358,-0.01169002,-0.3168527,-0.6965027,0.1866625,62.74086,307.3347,282.8272,0.001881518,0.001032374,-0.00235748,-0.05338239,0.0265628,-0.02241413,-3.068608,1.47721,0.6059969,76.51584,44.59798,1.018701,
2420.19,0.0001812172,0.0009681066,-0.01440405,0.004276373,-0.01237996,-0.004695833,-0.1120019,0.04554442,0.1410357,352.2708,1.403515,359.5127,0.001183859,0.002783959,-0.002281304,-0.007864738,0.02020439,0.01555668,-0.3168395,-0.696439,0.1866563,62.76159,307.3102,282.811,0.0001285145,-0.0002681391,-0.003347819,-0.06767195,-0.02167152,-0.03170124,-3.068604,1.477196,0.6059839,76.54636,44.45582,0.8238254,
2433.956,0.0004615234,0.001186054,-0.01420035,-7.120617E-05,-0.01423862,-0.007388896,-0.111995,0.04556373,0.1408434,352.2775,1.414689,359.526,-0.0007586271,0.002372072,-0.001799147,0.003720362,0.01611214,0.04343124,-0.3168404,-0.6963783,0.1866563,62.77755,307.2557,282.7891,-0.0005627666,-0.000816911,-0.00412521,-0.07869361,-0.03817552,-0.02092063,-3.068596,1.477171,0.6059657,76.60503,44.30041,0.6084154,
2448.027,0.0006197914,0.001093054,-0.0136284,0.002051223,-0.01838452,-0.006383653,-0.1119721,0.04556397,0.1406629,352.2709,1.434106,359.5323,-0.0008311886,0.001977133,-0.001716951,0.008214908,0.01824746,0.05064521,-0.3168383,-0.6963236,0.1866608,62.78779,307.1942,282.7678,-7.432781E-05,-0.0004771039,-0.004069209,-0.07747833,-0.02287364,-0.008575456,-3.06859,1.477154,0.6059545,76.63868,44.21278,0.4943635,
2461.887,0.001312792,0.001335255,-0.01313445,0.0008364113,-0.02186529,-0.01095137,-0.1119223,0.04557788,0.1404856,352.2705,1.452421,359.5549,0.0002717596,0.00122419,-0.002228884,0.0009799246,0.02979432,0.05048517,-0.3168141,-0.696268,0.186665,62.81145,307.1229,282.7346,0.001122814,0.0003370726,-0.004061976,-0.0783907,0.01057041,0.01029005,-3.068585,1.47714,0.6059489,76.66861,44.20509,0.4759842,
2475.724,0.002054715,0.00122574,-0.01263418,0.00503463,-0.0214237,-0.01339341,-0.1118784,0.04558009,0.1403131,352.2568,1.462666,359.5665,0.0007555147,0.001002052,-0.001610512,0.011635,0.02351733,0.05131026,-0.3167801,-0.6962175,0.1866714,62.82605,307.0732,282.7223,0.001210681,0.0003373915,-0.004660997,-0.08895114,0.01184793,0.01697367,-3.068582,1.477132,0.605947,76.7114,44.24342,0.494398,
2489.772,0.002498422,0.001438924,-0.01214399,0.007223979,-0.02292957,-0.01087622,-0.1118371,0.0455955,0.1401441,352.2534,1.482242,359.5717,0.00133212,0.0006285355,-0.001213922,0.01867257,0.03020852,0.06999668,-0.3167266,-0.6961305,0.1867078,62.85061,306.9906,282.7177,0.0009685725,0.0001426289,-0.004994101,-0.09376881,0.006080786,0.02165964,-3.068578,1.477124,0.6059458,76.75572,44.27176,0.504832,
2503.699,0.002987377,0.001941819,-0.01177218,0.004029858,-0.02395044,-0.01050832,-0.111783,0.04563478,0.1399928,352.251,1.499047,359.5818,0.0007214146,-0.0002542667,-0.001495284,-0.004564214,0.01671836,0.07394942,-0.316678,-0.6960789,0.1867468,62.86337,306.8795,282.6503,0.001915407,0.0008063435,-0.004798459,-0.09050859,0.03387377,0.03874095,-3.068574,1.477117,0.6059492,76.79478,44.37288,0.6123869,
2517.607,0.003364649,0.001987495,-0.01123901,0.007223908,-0.02396133,-0.01061255,-0.1117237,0.04566732,0.1398644,352.2445,1.517026,359.593,0.000412111,-0.0008707705,-0.001572193,-0.003039986,0.01953936,0.09025401,-0.3166354,-0.6960533,0.1867896,62.88032,306.7437,282.5796,0.002926504,0.001688299,-0.002854775,-0.05295951,0.07426886,0.0676117,-3.068571,1.477118,0.6059645,76.81021,44.48537,0.794974,
2531.42,0.003844953,0.002321158,-0.01105003,0.002933261,-0.01803106,-0.01310179,-0.1116536,0.0457131,0.1397262,352.2457,1.512399,359.6118,-0.0003712675,-0.002994871,-0.003878058,-0.001273444,0.03981948,0.1343356,-0.3165951,-0.6960912,0.1868081,62.92181,306.4862,282.4489,0.005021397,0.003312038,-0.0009201568,-0.0181022,0.1429254,0.108013,-3.06857,1.477132,0.606,76.77393,44.90047,1.397909,
2545.231,0.003828571,0.002213475,-0.01014582,0.00932154,-0.01701877,-0.01357254,-0.1115944,0.04574701,0.1396065,352.2259,1.516452,359.6246,-0.001723054,-0.004463737,-0.007953084,-0.00789286,0.05517592,0.1884109,-0.3166102,-0.6961514,0.1867896,62.99238,306.0674,282.225,0.007310256,0.005559565,0.005334098,0.09382233,0.2363894,0.1455967,-3.06857,1.477159,0.6060577,76.54813,45.18919,2.162434,
2559.326,0.004004909,0.002463281,-0.009287003,0.01363375,-0.01130117,-0.01299279,-0.111526,0.04579681,0.1394949,352.2002,1.513795,359.6273,-0.004928877,-0.006257834,-0.01212468,-0.0214662,0.05633951,0.2476287,-0.3166507,-0.6962879,0.186689,63.05925,305.4236,281.8519,0.007880526,0.006784837,0.0120098,0.2162854,0.2928266,0.1738878,-3.068569,1.477195,0.6061417,76.25954,44.67931,2.202686,
2573.095,0.00411152,0.002946776,-0.008590423,0.0148545,-0.005739964,-0.008974441,-0.1114578,0.04585525,0.1394036,352.1955,1.512065,359.6278,-0.00599216,-0.006634784,-0.01495929,-0.04435603,0.05136145,0.2497696,-0.3166504,-0.6963444,0.1866239,63.1055,304.9504,281.5209,0.005529185,0.005427121,0.0136058,0.255269,0.2545236,0.1966175,-3.068562,1.477222,0.6062419,76.18952,43.97013,1.865569,
2587.168,0.004322362,0.00336884,-0.007923276,0.01706815,0.001309305,-0.007576791,-0.1113834,0.0459162,0.1393254,352.1779,1.499089,359.629,-0.005140978,-0.004526391,-0.01237729,-0.03329964,0.02041155,0.1873838,-0.3165947,-0.6962963,0.1866155,63.07486,304.9588,281.5185,0.003428109,0.003929168,0.01268397,0.2438129,0.1996285,0.1875386,-3.068548,1.477236,0.606339,76.17104,43.35343,1.4892,
2601.147,0.004356155,0.003835675,-0.006615055,0.02461634,0.004214157,-0.00527947,-0.1113145,0.045986,0.1392758,352.1454,1.486311,359.6233,-0.002783179,-0.002493868,-0.009316824,-0.01911683,-0.003697287,0.1224942,-0.3165251,-0.696269,0.1865921,63.04849,305.0103,281.5516,0.002962507,0.003388811,0.01062179,0.2022525,0.1655468,0.1412713,-3.068534,1.477239,0.6064224,76.15018,43.00865,1.195615,
2614.812,0.004526538,0.004795661,-0.005127878,0.03313142,0.004195271,-0.005560033,-0.111244,0.04608053,0.139237,352.1043,1.483399,359.627,0.003317102,-0.001041689,-0.008063229,-0.02071476,-0.004616598,0.04351497,-0.316426,-0.6962723,0.1865475,63.04275,305.0282,281.5513,0.003702408,0.003364387,0.006417888,0.114811,0.1414621,0.07304366,-3.068526,1.477245,0.6064789,76.16663,43.01608,1.075706,
2628.924,0.004828379,0.00567985,-0.003766443,0.0395137,0.005213922,-0.006047721,-0.1111665,0.04618618,0.1392167,352.0574,1.482021,359.6315,0.0069996,-0.00249484,-0.01156033,-0.05112814,0.01446736,0.02089343,-0.3162702,-0.6963227,0.1864079,63.06725,304.9362,281.4423,0.002727728,0.002090431,0.00174314,0.02535363,0.07820065,0.01724524,-3.068522,1.477247,0.6065055,76.21593,42.84153,0.8144373,
2642.899,0.005035636,0.005868126,-0.00160714,0.04803709,0.002107167,-0.005504328,-0.1110692,0.04627195,0.1392812,352.0136,1.480321,359.634,0.00993022,-0.004322298,-0.01397291,-0.07248248,0.0265886,-0.00212368,-0.3160718,-0.6964016,0.1862197,63.11197,304.8515,281.3056,0.002147491,0.001123682,-0.002654103,-0.05738069,0.03546515,-0.00699502,-3.068519,1.477243,0.6065083,76.23479,42.79424,0.7403954,
2656.671,0.005247144,0.005461247,-0.0003260062,0.04168293,0.002406751,-0.004277801,-0.1109691,0.04633746,0.1393359,352.0012,1.482684,359.6322,0.01278784,-0.005277034,-0.01384584,-0.07022464,0.02669819,-0.03547813,-0.3158416,-0.6964774,0.1860369,63.14589,304.8529,281.2324,0.001899339,0.0007633611,-0.004152782,-0.08276612,0.02758871,0.009838668,-3.068518,1.477238,0.6065043,76.26799,42.86628,0.7908746,
2670.766,0.005576572,0.003843716,0.00047642,0.02458361,0.002890178,-0.006047709,-0.1108718,0.04633492,0.1393791,352.0111,1.480181,359.6444,0.01476023,-0.006044839,-0.01346059,-0.05495981,0.0405091,-0.05249706,-0.3156544,-0.6965635,0.1858489,63.19014,304.9128,281.2306,0.002588814,0.001462091,-0.002377771,-0.0484524,0.06249815,0.04214711,-3.068515,1.477236,0.6065118,76.27775,42.88835,0.8565145,
2684.696,0.005534154,0.001653039,0.001093069,0.001142825,0.0005702611,-0.005759175,-0.1107914,0.04627711,0.1394199,352.0392,1.473974,359.6478,0.01242779,-0.006749472,-0.0148814,-0.05406976,0.03214999,-0.01939329,-0.3155325,-0.6966332,0.1857089,63.21037,304.8542,281.1597,0.003180114,0.002121845,-0.000393434,-0.01075364,0.09424798,0.0684457,-3.068512,1.47724,0.6065351,76.26752,42.93813,1.010299,
2698.739,0.005716769,-0.0003028552,0.001611583,-0.01799438,0.003983268,-0.004940249,-0.110703,0.04620165,0.1394627,352.0865,1.464002,359.6514,0.008213187,-0.008615181,-0.01627575,-0.04545099,0.04120141,0.03410718,-0.3154286,-0.6967489,0.1855411,63.25345,304.7172,281.048,0.003236612,0.002324361,0.0008632645,0.0114266,0.09894446,0.05916177,-3.06851,1.477244,0.606559,76.24334,42.86065,1.008512,
2712.376,0.005694746,-0.001435888,0.002274439,-0.02543697,0.001930631,-0.004158112,-0.1106207,0.04614377,0.1395146,352.1287,1.45809,359.6559,0.002788482,-0.009186224,-0.01672471,-0.03752909,0.02205332,0.09136145,-0.3154012,-0.6968851,0.1853954,63.26809,304.4827,280.8877,0.003783948,0.002788975,0.001519525,0.01839892,0.1049306,0.02607837,-3.068507,1.47725,0.6065893,76.19043,42.69705,0.9189469,
2726.479,0.005867644,-0.002417842,0.002860972,-0.02863104,0.001937082,-0.004049551,-0.1105299,0.04607567,0.139572,352.1549,1.463354,359.6572,-0.00189804,-0.009733131,-0.0156467,-0.01447286,0.009100765,0.140241,-0.3153858,-0.6970415,0.1852728,63.26423,304.1817,280.7268,0.003297171,0.00234912,0.0007087304,0.00208592,0.08061779,-0.002157304,-3.068507,1.477253,0.6065995,76.17171,42.56748,0.7990369,
2740.488,0.006036751,-0.003232852,0.003245709,-0.03176454,0.003547745,-0.00216842,-0.1104424,0.04599711,0.1396375,352.1873,1.459326,359.6605,-0.004447343,-0.009143179,-0.01470326,0.0165051,0.007402973,0.1802368,-0.3153707,-0.6971729,0.1851314,63.25827,303.8539,280.6108,0.002176496,0.001408031,-0.0005888273,-0.02193971,0.03651153,-0.03761948,-3.068505,1.477249,0.6065965,76.16011,42.36697,0.5833064,
2754.201,0.006157521,-0.003446063,0.003184236,-0.04553844,0.004135031,0.0003195105,-0.1103559,0.04593131,0.1396902,352.2438,1.4525,359.6595,-0.002606306,-0.008778783,-0.01422423,0.03320806,0.02193473,0.1831598,-0.3152739,-0.6972944,0.1850256,63.28247,303.6564,280.5705,0.001683192,0.0009516359,-0.001468901,-0.03764312,0.01771464,-0.04632189,-3.068503,1.477239,0.6065835,76.1517,42.22583,0.4094257,
2768.379,0.006137357,-0.004260967,0.003678024,-0.04430076,0.001445078,0.006499698,-0.110275,0.04584289,0.1397719,352.2793,1.463933,359.6424,0.001504288,-0.007749676,-0.01418744,0.02735415,0.03435768,0.1541512,-0.3151414,-0.6973732,0.1849262,63.31336,303.5579,280.5386,0.002008354,0.001117568,-0.001881394,-0.04536689,0.02668056,-0.03586655,-3.068501,1.477231,0.606572,76.14616,42.15744,0.3185397,
2782.31,0.006426432,-0.004473162,0.003392363,-0.05274711,0.0009885746,0.009100967,-0.1101823,0.04578099,0.1398346,352.3271,1.47042,359.6374,0.00648852,-0.007155133,-0.0148679,0.01137715,0.05226264,0.1151383,-0.3149955,-0.6974365,0.1847962,63.36204,303.4939,280.5071,0.003001665,0.001724297,-0.002416993,-0.0546983,0.05982302,0.002739348,-3.0685,1.477227,0.6065679,76.14541,42.19342,0.3595903,
2796.001,0.006426214,-0.004973022,0.003450657,-0.05378225,-0.007269307,0.01127453,-0.1100984,0.04570097,0.1399081,352.3734,1.493037,359.6249,0.01125169,-0.006964287,-0.01513899,-0.007307496,0.06050509,0.07278574,-0.3148142,-0.6974875,0.1846682,63.41141,303.4432,280.4642,0.004453407,0.002632204,-0.003099129,-0.06948692,0.09962884,0.03092707,-3.068502,1.477234,0.6065755,76.13643,42.49662,0.6997363,
2810.031,0.006840101,-0.004458345,0.002763921,-0.05903144,-0.008766845,0.01403365,-0.1099968,0.04563197,0.1399264,352.4263,1.50551,359.6152,0.01545734,-0.00737176,-0.01434066,-0.006215801,0.0783497,0.04168189,-0.3145901,-0.6975394,0.184524,63.48494,303.4263,280.4636,0.00431917,0.002559279,-0.002986258,-0.06542553,0.1021463,0.04727177,-3.068505,1.477246,0.6065893,76.14032,42.65959,0.9079761,
2823.977,0.00691027,-0.00397868,0.002473228,-0.05357298,-0.01724593,0.01933851,-0.1099038,0.04556447,0.1399539,352.4596,1.546296,359.6007,0.01711677,-0.007963252,-0.01319578,0.001619319,0.08504406,0.03190172,-0.314385,-0.6976426,0.1843682,63.5563,303.4148,280.48,0.00283245,0.001578514,-0.002679826,-0.05633365,0.06347404,0.03099173,-3.068506,1.477253,0.6066046,76.15717,42.52097,0.782496,
